transaction_id,case_id,sender_account,receiver_account,amount,timestamp,transaction_type
T0372_04,C0372,A0372_4,A0372_5,11365,2026-03-10 04:20:00,Transfer
T0372_05,C0372,A0372_5,A0372_6,8418,2026-03-10 04:24:00,Transfer
T0372_06,C0372,A0372_6,A0372_7,5606,2026-03-10 04:35:00,Transfer
T0373_01,C0373,A0373_1,A0373_2,100819,2026-06-10 03:53:00,Transfer
T0373_02,C0373,A0373_2,A0373_3,57064,2026-06-10 04:19:00,Transfer
T0373_03,C0373,A0373_3,A0373_4,36843,2026-06-10 04:25:00,Transfer
T0373_04,C0373,A0373_4,A0373_5,34382,2026-06-10 04:58:00,Transfer
T0374_01,C0374,A0374_1,A0374_2,109665,2026-07-16 11:02:00,Transfer
T0374_02,C0374,A0374_2,A0374_3,93791,2026-07-16 11:32:00,Transfer
T0374_03,C0374,A0374_3,A0374_4,75981,2026-07-16 11:42:00,Transfer
T0374_04,C0374,A0374_4,A0374_5,70353,2026-07-16 12:15:00,Transfer
T0374_05,C0374,A0374_5,A0374_6,39808,2026-07-16 12:35:00,Transfer
T0374_06,C0374,A0374_6,A0374_7,28278,2026-07-16 12:45:00,Transfer
T0375_01,C0375,A0375_1,A0375_2,42937,2026-06-09 11:21:00,Transfer
T0375_02,C0375,A0375_2,A0375_3,38279,2026-06-09 11:37:00,Transfer
T0375_03,C0375,A0375_3,A0375_4,26997,2026-06-09 12:08:00,Transfer
T0375_04,C0375,A0375_4,A0375_5,22074,2026-06-09 12:32:00,Transfer
T0375_05,C0375,A0375_5,A0375_6,16254,2026-06-09 13:03:00,Transfer
T0375_06,C0375,A0375_6,A0375_7,9649,2026-06-09 13:16:00,Transfer
T0376_01,C0376,A0376_1,A0376_2,29058,2026-08-25 14:05:00,Transfer
T0376_02,C0376,A0376_2,A0376_3,19703,2026-08-25 14:09:00,Transfer
T0376_03,C0376,A0376_3,A0376_4,18621,2026-08-25 14:35:00,Transfer
T0376_04,C0376,A0376_4,A0376_5,10706,2026-08-25 15:00:00,Transfer
T0376_05,C0376,A0376_5,A0376_6,9269,2026-08-25 15:32:00,Transfer
T0376_06,C0376,A0376_6,A0376_7,5889,2026-08-25 15:47:00,Transfer
T0377_01,C0377,A0377_1,A0377_2,40412,2026-03-06 21:56:00,Transfer
T0377_02,C0377,A0377_2,A0377_3,36693,2026-03-06 22:25:00,Transfer
T0377_03,C0377,A0377_3,A0377_4,25201,2026-03-06 22:46:00,Transfer
T0377_04,C0377,A0377_4,A0377_5,15519,2026-03-06 23:10:00,Transfer
T0378_01,C0378,A0378_1,A0378_2,25999,2026-06-26 06:13:00,Transfer
T0378_02,C0378,A0378_2,A0378_3,24010,2026-06-26 06:46:00,Transfer
T0378_03,C0378,A0378_3,A0378_4,21506,2026-06-26 06:55:00,Transfer
T0378_04,C0378,A0378_4,A0378_5,18641,2026-06-26 07:23:00,Transfer
T0378_05,C0378,A0378_5,A0378_6,12212,2026-06-26 07:25:00,Transfer
T0378_06,C0378,A0378_6,A0378_7,11543,2026-06-26 07:35:00,Transfer
T0379_01,C0379,A0379_1,A0379_2,103589,2026-05-29 03:47:00,Transfer
T0379_02,C0379,A0379_2,A0379_3,57644,2026-05-29 04:08:00,Transfer
T0379_03,C0379,A0379_3,A0379_4,43281,2026-05-29 04:17:00,Transfer
T0379_04,C0379,A0379_4,A0379_5,35911,2026-05-29 04:48:00,Transfer
T0380_01,C0380,A0380_1,A0380_2,33415,2026-08-01 19:14:00,Transfer
T0380_02,C0380,A0380_2,A0380_3,26853,2026-08-01 19:22:00,Transfer
T0380_03,C0380,A0380_3,A0380_4,25460,2026-08-01 19:30:00,Transfer
T0381_01,C0381,A0381_1,A0381_2,40327,2026-08-27 14:42:00,Transfer
T0381_02,C0381,A0381_2,A0381_3,31077,2026-08-27 14:51:00,Transfer
T0381_03,C0381,A0381_3,A0381_4,19523,2026-08-27 15:23:00,Transfer
T0382_01,C0382,A0382_1,A0382_2,427698,2026-08-22 16:28:00,Transfer
T0382_02,C0382,A0382_2,A0382_3,240823,2026-08-22 16:31:00,Transfer
T0382_03,C0382,A0382_3,A0382_4,147227,2026-08-22 16:56:00,Transfer
T0383_01,C0383,A0383_1,A0383_2,228630,2026-06-03 11:40:00,Transfer
T0383_02,C0383,A0383_2,A0383_3,140236,2026-06-03 11:56:00,Transfer
T0383_03,C0383,A0383_3,A0383_4,82715,2026-06-03 12:06:00,Transfer
T0383_04,C0383,A0383_4,A0383_5,62177,2026-06-03 12:33:00,Transfer
T0383_05,C0383,A0383_5,A0383_6,55164,2026-06-03 12:51:00,Transfer
T0383_06,C0383,A0383_6,A0383_7,48816,2026-06-03 13:03:00,Transfer
T0384_01,C0384,A0384_1,A0384_2,78159,2026-01-07 15:36:00,Transfer
T0384_02,C0384,A0384_2,A0384_3,48819,2026-01-07 15:52:00,Transfer
T0384_03,C0384,A0384_3,A0384_4,32648,2026-01-07 16:09:00,Transfer
T0385_01,C0385,A0385_1,A0385_2,36742,2026-04-07 09:17:00,Transfer
T0385_02,C0385,A0385_2,A0385_3,33355,2026-04-07 09:24:00,Transfer
T0385_03,C0385,A0385_3,A0385_4,19377,2026-04-07 09:49:00,Transfer
T0386_01,C0386,A0386_1,A0386_2,105144,2026-05-06 01:11:00,Transfer
T0386_02,C0386,A0386_2,A0386_3,99623,2026-05-06 01:43:00,Transfer
T0386_03,C0386,A0386_3,A0386_4,94439,2026-05-06 01:45:00,Transfer
T0386_04,C0386,A0386_4,A0386_5,57924,2026-05-06 02:03:00,Transfer
T0386_05,C0386,A0386_5,A0386_6,53326,2026-05-06 02:17:00,Transfer
T0386_06,C0386,A0386_6,A0386_7,42257,2026-05-06 02:20:00,Transfer
T0387_01,C0387,A0387_1,A0387_2,154456,2026-02-25 13:00:00,Transfer
T0387_02,C0387,A0387_2,A0387_3,128697,2026-02-25 13:20:00,Transfer
T0387_03,C0387,A0387_3,A0387_4,94826,2026-02-25 13:53:00,Transfer
T0388_01,C0388,A0388_1,A0388_2,118961,2026-08-25 07:23:00,Transfer
T0388_02,C0388,A0388_2,A0388_3,85591,2026-08-25 07:42:00,Transfer
T0388_03,C0388,A0388_3,A0388_4,75008,2026-08-25 07:50:00,Transfer
T0388_04,C0388,A0388_4,A0388_5,59475,2026-08-25 08:19:00,Transfer
T0389_01,C0389,A0389_1,A0389_2,34763,2026-08-18 22:03:00,Transfer
T0389_02,C0389,A0389_2,A0389_3,25090,2026-08-18 22:16:00,Transfer
T0389_03,C0389,A0389_3,A0389_4,17389,2026-08-18 22:22:00,Transfer
T0389_04,C0389,A0389_4,A0389_5,11060,2026-08-18 22:47:00,Transfer
T0390_01,C0390,A0390_1,A0390_2,62299,2026-02-01 00:45:00,Transfer
T0390_02,C0390,A0390_2,A0390_3,48567,2026-02-01 01:13:00,Transfer
T0390_03,C0390,A0390_3,A0390_4,39963,2026-02-01 01:42:00,Transfer
T0390_04,C0390,A0390_4,A0390_5,27059,2026-02-01 02:04:00,Transfer
T0390_05,C0390,A0390_5,A0390_6,17027,2026-02-01 02:09:00,Transfer
T0391_01,C0391,A0391_1,A0391_2,65108,2026-03-12 15:12:00,Transfer
T0391_02,C0391,A0391_2,A0391_3,36828,2026-03-12 15:15:00,Transfer
T0391_03,C0391,A0391_3,A0391_4,21278,2026-03-12 15:23:00,Transfer
T0391_04,C0391,A0391_4,A0391_5,18765,2026-03-12 15:51:00,Transfer
T0391_05,C0391,A0391_5,A0391_6,15749,2026-03-12 16:10:00,Transfer
T0391_06,C0391,A0391_6,A0391_7,10660,2026-03-12 16:34:00,Transfer
T0392_01,C0392,A0392_1,A0392_2,121255,2026-03-22 17:33:00,Transfer
T0392_02,C0392,A0392_2,A0392_3,77668,2026-03-22 17:40:00,Transfer
T0392_03,C0392,A0392_3,A0392_4,48656,2026-03-22 18:05:00,Transfer
T0392_04,C0392,A0392_4,A0392_5,42644,2026-03-22 18:07:00,Transfer
T0392_05,C0392,A0392_5,A0392_6,39387,2026-03-22 18:12:00,Transfer
T0392_06,C0392,A0392_6,A0392_7,25754,2026-03-22 18:16:00,Transfer
T0393_01,C0393,A0393_1,A0393_2,127899,2026-01-20 09:52:00,Transfer
T0393_02,C0393,A0393_2,A0393_3,97335,2026-01-20 10:24:00,Transfer
T0393_03,C0393,A0393_3,A0393_4,79280,2026-01-20 10:43:00,Transfer
T0393_04,C0393,A0393_4,A0393_5,53812,2026-01-20 11:15:00,Transfer
T0393_05,C0393,A0393_5,A0393_6,34457,2026-01-20 11:33:00,Transfer
T0394_01,C0394,A0394_1,A0394_2,145185,2026-04-01 19:35:00,Transfer
T0394_02,C0394,A0394_2,A0394_3,91969,2026-04-01 20:10:00,Transfer
T0394_03,C0394,A0394_3,A0394_4,69489,2026-04-01 20:32:00,Transfer
T0395_01,C0395,A0395_1,A0395_2,77949,2026-04-27 22:38:00,Transfer
T0395_02,C0395,A0395_2,A0395_3,47464,2026-04-27 22:46:00,Transfer
T0395_03,C0395,A0395_3,A0395_4,40249,2026-04-27 23:03:00,Transfer
T0395_04,C0395,A0395_4,A0395_5,22404,2026-04-27 23:34:00,Transfer
T0396_01,C0396,A0396_1,A0396_2,98415,2026-06-19 18:23:00,Transfer
T0396_02,C0396,A0396_2,A0396_3,79661,2026-06-19 18:52:00,Transfer
T0396_03,C0396,A0396_3,A0396_4,49993,2026-06-19 19:06:00,Transfer
T0396_04,C0396,A0396_4,A0396_5,35548,2026-06-19 19:25:00,Transfer
T0396_05,C0396,A0396_5,A0396_6,27081,2026-06-19 19:58:00,Transfer
T0397_01,C0397,A0397_1,A0397_2,87827,2026-01-13 22:26:00,Transfer
T0397_02,C0397,A0397_2,A0397_3,56029,2026-01-13 22:45:00,Transfer
T0397_03,C0397,A0397_3,A0397_4,41913,2026-01-13 22:57:00,Transfer
T0397_04,C0397,A0397_4,A0397_5,36225,2026-01-13 23:21:00,Transfer
T0398_01,C0398,A0398_1,A0398_2,30369,2026-03-15 00:27:00,Transfer
T0398_02,C0398,A0398_2,A0398_3,18859,2026-03-15 00:45:00,Transfer
T0398_03,C0398,A0398_3,A0398_4,17020,2026-03-15 00:57:00,Transfer
T0398_04,C0398,A0398_4,A0398_5,13985,2026-03-15 00:59:00,Transfer
T0398_05,C0398,A0398_5,A0398_6,11014,2026-03-15 01:31:00,Transfer
T0398_06,C0398,A0398_6,A0398_7,8626,2026-03-15 02:04:00,Transfer
T0399_01,C0399,A0399_1,A0399_2,81763,2026-07-29 01:11:00,Transfer
T0399_02,C0399,A0399_2,A0399_3,66666,2026-07-29 01:29:00,Transfer
T0399_03,C0399,A0399_3,A0399_4,46380,2026-07-29 01:31:00,Transfer
T0399_04,C0399,A0399_4,A0399_5,40865,2026-07-29 01:52:00,Transfer
T0400_01,C0400,A0400_1,A0400_2,70875,2026-07-18 22:49:00,Transfer
T0400_02,C0400,A0400_2,A0400_3,45909,2026-07-18 23:18:00,Transfer
T0400_03,C0400,A0400_3,A0400_4,31850,2026-07-18 23:25:00,Transfer
T0401_01,C0401,A0401_1,A0401_2,175976,2026-06-13 04:09:00,Transfer
T0401_02,C0401,A0401_2,A0401_3,127298,2026-06-13 04:40:00,Transfer
T0401_03,C0401,A0401_3,A0401_4,98867,2026-06-13 05:04:00,Transfer
T0401_04,C0401,A0401_4,A0401_5,65782,2026-06-13 05:06:00,Transfer
T0402_01,C0402,A0402_1,A0402_2,61693,2026-04-30 23:41:00,Transfer
T0402_02,C0402,A0402_2,A0402_3,34056,2026-05-01 00:05:00,Transfer
T0402_03,C0402,A0402_3,A0402_4,27725,2026-05-01 00:07:00,Transfer
T0402_04,C0402,A0402_4,A0402_5,15802,2026-05-01 00:17:00,Transfer
T0403_01,C0403,A0403_1,A0403_2,52220,2026-08-08 17:36:00,Transfer
T0403_02,C0403,A0403_2,A0403_3,33916,2026-08-08 18:02:00,Transfer
T0403_03,C0403,A0403_3,A0403_4,24386,2026-08-08 18:10:00,Transfer
T0404_01,C0404,A0404_1,A0404_2,91774,2026-02-14 19:57:00,Transfer
T0404_02,C0404,A0404_2,A0404_3,79197,2026-02-14 20:26:00,Transfer
T0404_03,C0404,A0404_3,A0404_4,46600,2026-02-14 21:01:00,Transfer
T0404_04,C0404,A0404_4,A0404_5,33867,2026-02-14 21:23:00,Transfer
T0405_01,C0405,A0405_1,A0405_2,164097,2026-04-02 16:33:00,Transfer
T0405_02,C0405,A0405_2,A0405_3,93767,2026-04-02 17:00:00,Transfer
T0405_03,C0405,A0405_3,A0405_4,56295,2026-04-02 17:02:00,Transfer
T0405_04,C0405,A0405_4,A0405_5,41383,2026-04-02 17:37:00,Transfer
T0405_05,C0405,A0405_5,A0405_6,30378,2026-04-02 17:42:00,Transfer
T0405_06,C0405,A0405_6,A0405_7,17736,2026-04-02 18:01:00,Transfer
T0406_01,C0406,A0406_1,A0406_2,72867,2026-06-02 04:12:00,Transfer
T0406_02,C0406,A0406_2,A0406_3,44052,2026-06-02 04:23:00,Transfer
T0406_03,C0406,A0406_3,A0406_4,29530,2026-06-02 04:44:00,Transfer
T0406_04,C0406,A0406_4,A0406_5,24736,2026-06-02 04:46:00,Transfer
T0406_05,C0406,A0406_5,A0406_6,21575,2026-06-02 05:00:00,Transfer
T0407_01,C0407,A0407_1,A0407_2,300109,2026-06-04 04:42:00,Transfer
T0407_02,C0407,A0407_2,A0407_3,266103,2026-06-04 05:00:00,Transfer
T0407_03,C0407,A0407_3,A0407_4,233817,2026-06-04 05:30:00,Transfer
T0407_04,C0407,A0407_4,A0407_5,208968,2026-06-04 05:39:00,Transfer
T0408_01,C0408,A0408_1,A0408_2,189271,2026-02-17 05:13:00,Transfer
T0408_02,C0408,A0408_2,A0408_3,139224,2026-02-17 05:42:00,Transfer
T0408_03,C0408,A0408_3,A0408_4,84824,2026-02-17 06:02:00,Transfer
T0408_04,C0408,A0408_4,A0408_5,62161,2026-02-17 06:28:00,Transfer
T0409_01,C0409,A0409_1,A0409_2,78538,2026-06-15 23:06:00,Transfer
T0409_02,C0409,A0409_2,A0409_3,55467,2026-06-15 23:12:00,Transfer
T0409_03,C0409,A0409_3,A0409_4,34378,2026-06-15 23:23:00,Transfer
T0410_01,C0410,A0410_1,A0410_2,69816,2026-03-28 16:22:00,Transfer
T0410_02,C0410,A0410_2,A0410_3,54843,2026-03-28 16:46:00,Transfer
T0410_03,C0410,A0410_3,A0410_4,42985,2026-03-28 17:13:00,Transfer
T0410_04,C0410,A0410_4,A0410_5,24803,2026-03-28 17:16:00,Transfer
T0410_05,C0410,A0410_5,A0410_6,22094,2026-03-28 17:28:00,Transfer
T0411_01,C0411,A0411_1,A0411_2,39388,2026-05-08 23:28:00,Transfer
T0411_02,C0411,A0411_2,A0411_3,28619,2026-05-08 23:53:00,Transfer
T0411_03,C0411,A0411_3,A0411_4,22683,2026-05-08 23:56:00,Transfer
T0411_04,C0411,A0411_4,A0411_5,20855,2026-05-09 00:18:00,Transfer
T0412_01,C0412,A0412_1,A0412_2,367650,2026-02-04 21:57:00,Transfer
T0412_02,C0412,A0412_2,A0412_3,294725,2026-02-04 22:05:00,Transfer
T0412_03,C0412,A0412_3,A0412_4,186094,2026-02-04 22:15:00,Transfer
T0412_04,C0412,A0412_4,A0412_5,168846,2026-02-04 22:40:00,Transfer
T0413_01,C0413,A0413_1,A0413_2,54451,2026-08-10 02:42:00,Transfer
T0413_02,C0413,A0413_2,A0413_3,46988,2026-08-10 03:03:00,Transfer
T0413_03,C0413,A0413_3,A0413_4,27740,2026-08-10 03:36:00,Transfer
T0413_04,C0413,A0413_4,A0413_5,17815,2026-08-10 03:59:00,Transfer
T0413_05,C0413,A0413_5,A0413_6,9958,2026-08-10 04:19:00,Transfer
T0413_06,C0413,A0413_6,A0413_7,9150,2026-08-10 04:37:00,Transfer
T0414_01,C0414,A0414_1,A0414_2,327215,2026-08-12 05:59:00,Transfer
T0414_02,C0414,A0414_2,A0414_3,265467,2026-08-12 06:03:00,Transfer
T0414_03,C0414,A0414_3,A0414_4,181902,2026-08-12 06:21:00,Transfer
T0414_04,C0414,A0414_4,A0414_5,114635,2026-08-12 06:26:00,Transfer
T0415_01,C0415,A0415_1,A0415_2,59971,2026-07-07 11:34:00,Transfer
T0415_02,C0415,A0415_2,A0415_3,33838,2026-07-07 12:08:00,Transfer
T0415_03,C0415,A0415_3,A0415_4,21659,2026-07-07 12:32:00,Transfer
T0415_04,C0415,A0415_4,A0415_5,15650,2026-07-07 12:53:00,Transfer
T0415_05,C0415,A0415_5,A0415_6,13499,2026-07-07 13:09:00,Transfer
T0415_06,C0415,A0415_6,A0415_7,7540,2026-07-07 13:14:00,Transfer
T0416_01,C0416,A0416_1,A0416_2,26258,2026-02-20 18:39:00,Transfer
T0416_02,C0416,A0416_2,A0416_3,19041,2026-02-20 19:04:00,Transfer
T0416_03,C0416,A0416_3,A0416_4,13151,2026-02-20 19:27:00,Transfer
T0417_01,C0417,A0417_1,A0417_2,25646,2026-03-01 03:43:00,Transfer
T0417_02,C0417,A0417_2,A0417_3,15957,2026-03-01 03:47:00,Transfer
T0417_03,C0417,A0417_3,A0417_4,10781,2026-03-01 04:04:00,Transfer
T0417_04,C0417,A0417_4,A0417_5,10233,2026-03-01 04:14:00,Transfer
T0418_01,C0418,A0418_1,A0418_2,87302,2026-02-01 22:53:00,Transfer
T0418_02,C0418,A0418_2,A0418_3,66413,2026-02-01 23:12:00,Transfer
T0418_03,C0418,A0418_3,A0418_4,44997,2026-02-01 23:46:00,Transfer
T0418_04,C0418,A0418_4,A0418_5,26627,2026-02-02 00:10:00,Transfer
T0418_05,C0418,A0418_5,A0418_6,24235,2026-02-02 00:43:00,Transfer
T0419_01,C0419,A0419_1,A0419_2,305781,2026-02-05 18:23:00,Transfer
T0419_02,C0419,A0419_2,A0419_3,202178,2026-02-05 18:49:00,Transfer
T0419_03,C0419,A0419_3,A0419_4,135492,2026-02-05 18:56:00,Transfer
T0419_04,C0419,A0419_4,A0419_5,77757,2026-02-05 19:22:00,Transfer
T0420_01,C0420,A0420_1,A0420_2,200883,2026-04-09 15:35:00,Transfer
T0420_02,C0420,A0420_2,A0420_3,184627,2026-04-09 15:53:00,Transfer
T0420_03,C0420,A0420_3,A0420_4,161381,2026-04-09 16:08:00,Transfer
T0420_04,C0420,A0420_4,A0420_5,137641,2026-04-09 16:31:00,Transfer
T0421_01,C0421,A0421_1,A0421_2,87765,2026-08-10 15:01:00,Transfer
T0421_02,C0421,A0421_2,A0421_3,76341,2026-08-10 15:20:00,Transfer
T0421_03,C0421,A0421_3,A0421_4,44599,2026-08-10 15:37:00,Transfer
T0421_04,C0421,A0421_4,A0421_5,38289,2026-08-10 15:57:00,Transfer
T0421_05,C0421,A0421_5,A0421_6,26228,2026-08-10 16:24:00,Transfer
T0421_06,C0421,A0421_6,A0421_7,14830,2026-08-10 16:43:00,Transfer
T0422_01,C0422,A0422_1,A0422_2,29569,2026-07-20 22:51:00,Transfer
T0422_02,C0422,A0422_2,A0422_3,16700,2026-07-20 23:15:00,Transfer
T0422_03,C0422,A0422_3,A0422_4,12392,2026-07-20 23:30:00,Transfer
T0423_01,C0423,A0423_1,A0423_2,102646,2026-01-21 09:38:00,Transfer
T0423_02,C0423,A0423_2,A0423_3,66008,2026-01-21 09:42:00,Transfer
T0423_03,C0423,A0423_3,A0423_4,41169,2026-01-21 10:16:00,Transfer
T0424_01,C0424,A0424_1,A0424_2,95077,2026-05-22 08:09:00,Transfer
T0424_02,C0424,A0424_2,A0424_3,60052,2026-05-22 08:34:00,Transfer
T0424_03,C0424,A0424_3,A0424_4,52945,2026-05-22 09:02:00,Transfer
T0424_04,C0424,A0424_4,A0424_5,30631,2026-05-22 09:31:00,Transfer
T0424_05,C0424,A0424_5,A0424_6,27578,2026-05-22 09:42:00,Transfer
T0425_01,C0425,A0425_1,A0425_2,51836,2026-04-03 12:09:00,Transfer
T0425_02,C0425,A0425_2,A0425_3,47998,2026-04-03 12:35:00,Transfer
T0425_03,C0425,A0425_3,A0425_4,42348,2026-04-03 12:39:00,Transfer
T0425_04,C0425,A0425_4,A0425_5,34421,2026-04-03 12:50:00,Transfer
T0425_05,C0425,A0425_5,A0425_6,24178,2026-04-03 12:57:00,Transfer
T0425_06,C0425,A0425_6,A0425_7,22535,2026-04-03 13:13:00,Transfer
T0426_01,C0426,A0426_1,A0426_2,55545,2026-06-11 19:17:00,Transfer
T0426_02,C0426,A0426_2,A0426_3,35950,2026-06-11 19:42:00,Transfer
T0426_03,C0426,A0426_3,A0426_4,23092,2026-06-11 20:04:00,Transfer
T0427_01,C0427,A0427_1,A0427_2,38548,2026-03-03 15:37:00,Transfer
T0427_02,C0427,A0427_2,A0427_3,35475,2026-03-03 15:54:00,Transfer
T0427_03,C0427,A0427_3,A0427_4,30529,2026-03-03 16:22:00,Transfer
T0428_01,C0428,A0428_1,A0428_2,223524,2026-06-05 09:31:00,Transfer
T0428_02,C0428,A0428_2,A0428_3,189356,2026-06-05 09:41:00,Transfer
T0428_03,C0428,A0428_3,A0428_4,170000,2026-06-05 10:10:00,Transfer
T0428_04,C0428,A0428_4,A0428_5,95127,2026-06-05 10:22:00,Transfer
T0428_05,C0428,A0428_5,A0428_6,89987,2026-06-05 10:32:00,Transfer
T0429_01,C0429,A0429_1,A0429_2,47782,2026-04-10 15:06:00,Transfer
T0429_02,C0429,A0429_2,A0429_3,38337,2026-04-10 15:35:00,Transfer
T0429_03,C0429,A0429_3,A0429_4,25521,2026-04-10 16:07:00,Transfer
T0429_04,C0429,A0429_4,A0429_5,21183,2026-04-10 16:20:00,Transfer
T0429_05,C0429,A0429_5,A0429_6,17782,2026-04-10 16:54:00,Transfer
T0429_06,C0429,A0429_6,A0429_7,10376,2026-04-10 16:56:00,Transfer
T0430_01,C0430,A0430_1,A0430_2,42694,2026-06-16 16:10:00,Transfer
T0430_02,C0430,A0430_2,A0430_3,28922,2026-06-16 16:23:00,Transfer
T0430_03,C0430,A0430_3,A0430_4,26938,2026-06-16 16:27:00,Transfer
T0430_04,C0430,A0430_4,A0430_5,23586,2026-06-16 16:42:00,Transfer
T0430_05,C0430,A0430_5,A0430_6,17034,2026-06-16 17:01:00,Transfer
T0430_06,C0430,A0430_6,A0430_7,13287,2026-06-16 17:23:00,Transfer
T0431_01,C0431,A0431_1,A0431_2,92848,2026-01-31 09:56:00,Transfer
T0431_02,C0431,A0431_2,A0431_3,86714,2026-01-31 10:10:00,Transfer
T0431_03,C0431,A0431_3,A0431_4,47923,2026-01-31 10:13:00,Transfer
T0431_04,C0431,A0431_4,A0431_5,33441,2026-01-31 10:33:00,Transfer
T0431_05,C0431,A0431_5,A0431_6,30990,2026-01-31 11:02:00,Transfer
T0431_06,C0431,A0431_6,A0431_7,26119,2026-01-31 11:37:00,Transfer
T0432_01,C0432,A0432_1,A0432_2,235938,2026-08-24 04:34:00,Transfer
T0432_02,C0432,A0432_2,A0432_3,189281,2026-08-24 05:08:00,Transfer
T0432_03,C0432,A0432_3,A0432_4,154989,2026-08-24 05:14:00,Transfer
T0432_04,C0432,A0432_4,A0432_5,129063,2026-08-24 05:36:00,Transfer
T0432_05,C0432,A0432_5,A0432_6,117048,2026-08-24 05:40:00,Transfer
T0432_06,C0432,A0432_6,A0432_7,84666,2026-08-24 06:15:00,Transfer
T0433_01,C0433,A0433_1,A0433_2,40609,2026-06-19 21:54:00,Transfer
T0433_02,C0433,A0433_2,A0433_3,32645,2026-06-19 22:01:00,Transfer
T0433_03,C0433,A0433_3,A0433_4,30370,2026-06-19 22:16:00,Transfer
T0433_04,C0433,A0433_4,A0433_5,16742,2026-06-19 22:22:00,Transfer
T0434_01,C0434,A0434_1,A0434_2,102716,2026-07-01 06:49:00,Transfer
T0434_02,C0434,A0434_2,A0434_3,89229,2026-07-01 07:16:00,Transfer
T0434_03,C0434,A0434_3,A0434_4,70413,2026-07-01 07:48:00,Transfer
T0434_04,C0434,A0434_4,A0434_5,47047,2026-07-01 08:04:00,Transfer
T0434_05,C0434,A0434_5,A0434_6,27990,2026-07-01 08:24:00,Transfer
T0435_01,C0435,A0435_1,A0435_2,139699,2026-03-05 22:55:00,Transfer
T0435_02,C0435,A0435_2,A0435_3,93091,2026-03-05 23:29:00,Transfer
T0435_03,C0435,A0435_3,A0435_4,59209,2026-03-05 23:57:00,Transfer
T0435_04,C0435,A0435_4,A0435_5,34004,2026-03-06 00:19:00,Transfer
T0436_01,C0436,A0436_1,A0436_2,54899,2026-04-11 15:34:00,Transfer
T0436_02,C0436,A0436_2,A0436_3,51009,2026-04-11 15:57:00,Transfer
T0436_03,C0436,A0436_3,A0436_4,30691,2026-04-11 16:00:00,Transfer
T0436_04,C0436,A0436_4,A0436_5,28546,2026-04-11 16:03:00,Transfer
T0436_05,C0436,A0436_5,A0436_6,24862,2026-04-11 16:10:00,Transfer
T0437_01,C0437,A0437_1,A0437_2,22643,2026-07-16 19:21:00,Transfer
T0437_02,C0437,A0437_2,A0437_3,17461,2026-07-16 19:38:00,Transfer
T0437_03,C0437,A0437_3,A0437_4,16168,2026-07-16 19:42:00,Transfer
T0437_04,C0437,A0437_4,A0437_5,14360,2026-07-16 20:17:00,Transfer
T0438_01,C0438,A0438_1,A0438_2,87138,2026-05-05 01:43:00,Transfer
T0438_02,C0438,A0438_2,A0438_3,50501,2026-05-05 02:11:00,Transfer
T0438_03,C0438,A0438_3,A0438_4,28182,2026-05-05 02:22:00,Transfer
T0438_04,C0438,A0438_4,A0438_5,16577,2026-05-05 02:49:00,Transfer
T0438_05,C0438,A0438_5,A0438_6,10405,2026-05-05 03:10:00,Transfer
T0439_01,C0439,A0439_1,A0439_2,49130,2026-01-06 11:03:00,Transfer
T0439_02,C0439,A0439_2,A0439_3,31828,2026-01-06 11:06:00,Transfer
T0439_03,C0439,A0439_3,A0439_4,30149,2026-01-06 11:33:00,Transfer
T0439_04,C0439,A0439_4,A0439_5,28056,2026-01-06 11:41:00,Transfer
T0440_01,C0440,A0440_1,A0440_2,57593,2026-01-07 14:10:00,Transfer
T0440_02,C0440,A0440_2,A0440_3,45878,2026-01-07 14:42:00,Transfer
T0440_03,C0440,A0440_3,A0440_4,34838,2026-01-07 14:58:00,Transfer
T0440_04,C0440,A0440_4,A0440_5,19982,2026-01-07 15:31:00,Transfer
T0440_05,C0440,A0440_5,A0440_6,13004,2026-01-07 15:52:00,Transfer
T0441_01,C0441,A0441_1,A0441_2,512443,2026-01-10 11:40:00,Transfer
T0441_02,C0441,A0441_2,A0441_3,387290,2026-01-10 11:47:00,Transfer
T0441_03,C0441,A0441_3,A0441_4,355722,2026-01-10 12:16:00,Transfer
T0442_01,C0442,A0442_1,A0442_2,48486,2026-07-13 00:49:00,Transfer
T0442_02,C0442,A0442_2,A0442_3,32422,2026-07-13 01:18:00,Transfer
T0442_03,C0442,A0442_3,A0442_4,30745,2026-07-13 01:37:00,Transfer
T0442_04,C0442,A0442_4,A0442_5,23335,2026-07-13 02:02:00,Transfer
T0443_01,C0443,A0443_1,A0443_2,107272,2026-03-16 18:39:00,Transfer
T0443_02,C0443,A0443_2,A0443_3,61876,2026-03-16 18:41:00,Transfer
T0443_03,C0443,A0443_3,A0443_4,41749,2026-03-16 18:55:00,Transfer
T0443_04,C0443,A0443_4,A0443_5,26289,2026-03-16 19:03:00,Transfer
T0443_05,C0443,A0443_5,A0443_6,20113,2026-03-16 19:26:00,Transfer
T0444_01,C0444,A0444_1,A0444_2,147372,2026-06-02 05:49:00,Transfer
T0444_02,C0444,A0444_2,A0444_3,85621,2026-06-02 06:00:00,Transfer
T0444_03,C0444,A0444_3,A0444_4,50618,2026-06-02 06:15:00,Transfer
T0444_04,C0444,A0444_4,A0444_5,33508,2026-06-02 06:33:00,Transfer
